"incubation_time_days","alpha","FL_ppm","deltaH_ppm","F0_ppm","Ft_ppm","growth_rate_day","growth_rate_year","TG_days","TG_years","growth_rate_error_day","growth_rate_error_year","TG_error_days","TG_error_years","growth_rate_SNR","Detection_Limit"
130,0.56,1e+05,1555,95,1650,0.000216993907939331,0.0792027763978557,3194.31631580064,8.75155155013873,3.93681507696562e-05,0.0143693750309245,579.529294258214,1.5877514911184,5.51191518262989,"Above"
130,0.76,3700,1.56,95,96.56,4.41790441490417e-06,0.00161253511144002,156895.01525238,429.849356855834,2.0946430518768e-06,0.000764544713935032,74387.9954631453,203.802727296288,2.10914428162151,"Above"
130,0.76,3700,15.6,95,110.6,4.42936407668e-05,0.016167178879882,15648.9096077984,42.8737249528722,6.49375506434937e-06,0.00237022059848752,2294.23872722955,6.28558555405357,6.82095957237,"Above"
130,0.76,3700,156,95,251,0.000454850178667865,0.166020315213771,1523.90218376958,4.17507447608105,6.51741453957256e-05,0.0237885630694398,218.355465495785,0.598234152043246,6.97899720673125,"Above"
130,0.76,3700,1555,95,1650,0.00653373593857301,2.38481361757915,106.087418756524,0.290650462346641,0.00143109383634844,0.522349250267182,23.2364840764802,0.0636616002095347,4.56555382506879,"Above"
130,0.76,10000,1.56,95,96.56,1.59910024535796e-06,0.000583671589555655,433460.743047278,1187.56367958158,7.5567816476425e-07,0.000275822530138951,204838.201828924,561.200552955956,2.11611281087741,"Above"
130,0.76,10000,15.6,95,110.6,1.60059813392137e-05,0.00584218318881298,43305.5097260284,118.645232126105,2.26066685497206e-06,0.000825143402064801,6116.42163017241,16.7573195347189,7.08020348244168,"Above"
130,0.76,10000,156,95,251,0.000161578581066855,0.058976182089402,4289.84569602792,11.7530019069258,2.1832200276277e-05,0.00796875310084109,579.636049355174,1.58804397083609,7.40092977446836,"Above"
130,0.76,10000,1555,95,1650,0.00178598650406067,0.651885073982144,388.103257770418,1.06329659663128,0.000268640854601568,0.0980539119295724,58.3769197606188,0.159936766467449,6.64823117358503,"Above"
130,0.76,1e+05,1.56,95,96.56,1.58093976861637e-07,5.77043015544973e-05,4384399.6736611,12012.0539004414,7.462549474663e-08,2.72383055825199e-05,2069579.12824394,5670.07980340805,2.11849820759514,"Above"
130,0.76,1e+05,15.6,95,110.6,1.58108600083412e-06,0.000577096390304454,438399.416726394,1201.09429240108,2.2030788583876e-07,8.04123783311475e-05,61086.3979574699,167.359994404027,7.17671087811759,"Above"
130,0.76,1e+05,156,95,251,1.58255030959245e-05,0.00577630863001245,43799.3772683567,119.998293885909,2.0883479228807e-06,0.000762246991851457,5779.80605023524,15.8350850691377,7.57800121451724,"Above"
130,0.76,1e+05,1555,95,1650,0.000159222195988572,0.0581161015358289,4353.33262587142,11.9269387010176,2.11958462261064e-05,0.00773648387252883,579.520765532495,1.58772812474656,7.5119527802793,"Above"
140,0.56,3700,1.56,95,96.56,5.63847027227632e-06,0.00205804164938086,122931.778849321,336.79939410773,2.76982423994843e-06,0.00101098584758118,60388.6168542956,165.448265354234,2.03567800113602,"Above"
140,0.56,3700,15.6,95,110.6,5.65860015171207e-05,0.0206538905537491,12249.4461876799,33.5601265415889,1.10550145118073e-05,0.00403508029680966,2393.13260763675,6.55652769215547,5.11858229192591,"Above"
140,0.56,3700,156,95,251,0.000587105310307207,0.214293438262131,1180.61814190924,3.23457025180615,0.000115855018330749,0.0422870816907234,232.974449508793,0.638286163037789,5.0675863572099,"Above"
140,0.56,3700,1555,95,1650,0.0110309322081043,4.02629025595808,62.8366821120246,0.172155293457602,0.00498200020540835,1.81843007497405,28.3795020478224,0.0777520604049928,2.21415731700078,"Above"
140,0.56,10000,1.56,95,96.56,2.02442075670129e-06,0.00073891357619597,342392.844108851,938.062586599591,9.88795649543071e-07,0.000360910412083221,167236.259344216,458.181532449907,2.04736009673666,"Above"
140,0.56,10000,15.6,95,110.6,2.02700731659701e-05,0.00739857670557908,34195.5934191505,93.6865573127411,3.8057017317721e-06,0.00138908113209682,6420.21506428083,17.5896303130982,5.32623799620036,"Above"
140,0.56,10000,156,95,251,0.000205336733039501,0.074947907559418,3375.66089758817,9.2483860207895,3.79120725058146e-05,0.0138379064646223,623.260625656228,1.70756335796227,5.4161305216962,"Above"
140,0.56,10000,1555,95,1650,0.00237100850901152,0.865418105789204,292.342763817799,0.800939078952873,0.000511598042860806,0.186733285644194,63.0794808391714,0.172820495449785,4.63451442416213,"Above"
140,0.56,1e+05,1.56,95,96.56,1.99320501091748e-07,7.2751982898488e-05,3477550.86287329,9527.53661061177,9.71276048671802e-08,3.54515757765208e-05,1694588.28502144,4642.70763019572,2.05215089329459,"Above"
140,0.56,1e+05,15.6,95,110.6,1.99345534573826e-06,0.000727611201194464,347711.415779542,952.634015834361,3.6790311169489e-07,0.000134284635768635,64172.0478517935,175.813829730941,5.41842480362459,"Above"
140,0.56,1e+05,156,95,251,1.99596331407718e-05,0.00728526609638172,34727.4509341579,95.1437011894736,3.57647042409596e-06,0.00130541170479503,6222.64448921913,17.0483410663538,5.58081873298788,"Above"
140,0.56,1e+05,1555,95,1650,0.000201494343086521,0.0735454352265803,3440.03295547761,9.42474782322633,3.6556140000395e-05,0.0133429911001442,624.108470739616,1.70988622120443,5.51191518262989,"Above"
140,0.76,3700,1.56,95,96.56,4.10233981383959e-06,0.00149735403205145,168963.862579486,462.914691998591,1.94502569102846e-06,0.000709934377225387,80110.1489603103,219.479860165234,2.10914428162151,"Above"
140,0.76,3700,15.6,95,110.6,4.11298092834571e-05,0.0150123803884618,16852.6718853213,46.1717037954009,6.02991541689584e-06,0.00220091912716698,2470.71862932413,6.76909213513461,6.82095957237,"Above"
140,0.76,3700,156,95,251,0.000422360880191589,0.15416172126993,1641.12542867494,4.49623405116421,6.05188492960309e-05,0.0220893799930513,235.152039764692,0.644252163738881,6.97899720673125,"Above"
140,0.76,3700,1555,95,1650,0.00606704051438922,2.21446978775207,114.247989430103,0.31300819021946,0.00132887284803784,0.485038589533812,25.0239059285171,0.0685586463794989,4.56555382506879,"Above"
140,0.76,10000,1.56,95,96.56,1.48487879926096e-06,0.000541980761730251,466803.877127838,1278.91473185709,7.01701152995375e-07,0.000256120920843312,220594.986584995,604.36982626026,2.11611281087741,"Above"
140,0.76,10000,15.6,95,110.6,1.48626969578412e-05,0.00542488438961206,46636.7027818767,127.771788443498,2.09919065104548e-06,0.000766204587631601,6586.91560172414,18.0463441143127,7.08020348244168,"Above"
140,0.76,10000,156,95,251,0.000150037253847794,0.0547635976544447,4619.83382649161,12.6570789766893,2.02727573994e-05,0.00739955645078101,624.223437767111,1.71020119936195,7.40092977446836,"Above"
140,0.76,10000,1555,95,1650,0.00165841603948491,0.605321854411991,417.957354521989,1.145088642526,0.000249452222130028,0.09105006107746,62.8674520498972,0.172239594657253,6.64823117358503,"Above"
140,0.76,1e+05,1.56,95,96.56,1.46801549942948e-07,5.35825657291761e-05,4721661.18701965,12936.0580466292,6.92951022647278e-08,2.52927123266257e-05,2228777.52272424,6106.23978828559,2.11849820759514,"Above"
140,0.76,1e+05,15.6,95,110.6,1.46815128648882e-06,0.000535875219568421,472122.448782271,1293.48616104732,2.04571608278849e-07,7.46686370217798e-05,65785.351646506,180.233840127414,7.17671087811759,"Above"
140,0.76,1e+05,156,95,251,1.46951100176442e-05,0.00536371515644013,47168.5601351534,129.228931877133,1.93918021410351e-06,0.000707800778147781,6224.40651563795,17.0531685359944,7.57800121451723,"Above"
140,0.76,1e+05,1555,95,1650,0.000147849181989389,0.0539649514261268,4688.20436632307,12.8443955241728,1.96818572099559e-05,0.00718387788163391,624.099285958072,1.70986105741938,7.5119527802793,"Above"
150,0.56,3700,1.56,95,96.56,5.26257225412456e-06,0.00192083887275547,131712.620195702,360.856493686853,2.58516929061853e-06,0.000943586791075765,64702.0894867453,177.265998593823,2.03567800113602,"Above"
150,0.56,3700,15.6,95,110.6,5.28136014159793e-05,0.0192769645168325,13124.4066296571,35.9572784374166,1.03180135443535e-05,0.00376607494368901,2564.07065103937,7.024851098738,5.11858229192591,"Above"
150,0.56,3700,156,95,251,0.000547964956286727,0.200007209044655,1264.94800918848,3.46561098407802,0.000108131350442033,0.0394679429113419,249.615481616564,0.683878031826202,5.0675863572099,"Above"
150,0.56,3700,1555,95,1650,0.010295536727564,3.75787090556087,67.3250165485978,0.184452100133145,0.00464986685838113,1.69720140330911,30.4066093369525,0.0833057790053494,2.21415731700079,"Above"
150,0.56,10000,1.56,95,96.56,1.8894593729212e-06,0.000689652671116238,366849.475830911,1005.06705707099,9.22875939573533e-07,0.000336849717944339,179181.706440231,490.908784767757,2.04736009673666,"Above"
150,0.56,10000,15.6,95,110.6,1.89187349549054e-05,0.00690533825854047,36638.1358062327,100.378454263651,3.55198828298729e-06,0.00129647572329036,6878.8018545866,18.8460324783195,5.32623799620036,"Above"
150,0.56,10000,156,95,251,0.000191647617503535,0.0699513803887902,3616.77953313018,9.90898502227446,3.53846010054269e-05,0.0129153793669808,667.77924177453,1.82953216924529,5.4161305216962,"Above"
150,0.56,10000,1555,95,1650,0.00221294127507742,0.807723565403258,313.224389804784,0.858149013163792,0.000477491506670085,0.174284399934581,67.5851580419694,0.185164816553341,4.63451442416213,"Above"
150,0.56,1e+05,1.56,95,96.56,1.86032467685631e-07,6.79018507052555e-05,3725947.35307853,10208.0749399412,9.06524312093682e-08,3.30881373914194e-05,1815630.30538011,4974.32960378113,2.05215089329459,"Above"
150,0.56,1e+05,15.6,95,110.6,1.86055832268904e-06,0.0006791037877815,372547.94547808,1020.67930267967,3.43376237581897e-07,0.000125332326717392,68755.765555493,188.371960426008,5.41842480362459,"Above"
150,0.56,1e+05,156,95,251,1.8628990931387e-05,0.00679958168995627,37207.9831437406,101.939679845865,3.33803906248956e-06,0.00121838425780869,6667.11909559192,18.2660797139505,5.58081873298788,"Above"
150,0.56,1e+05,1555,95,1650,0.000188061386880753,0.0686424062114749,3685.74959515458,10.0979440963139,3.41190640003687e-05,0.0124534583601346,668.687647221017,1.83202095129046,5.51191518262989,"Above"
150,0.76,3700,1.56,95,96.56,3.82885049291695e-06,0.00139753042991469,181032.709906592,495.980027141347,1.81535731162656e-06,0.000662605418743694,85832.3024574753,235.156993034179,2.10914428162151,"Above"
150,0.76,3700,15.6,95,110.6,3.83878219978933e-05,0.0140115550292311,18056.4341628443,49.4696826379295,5.62792105576945e-06,0.00205419118535585,2647.19853141871,7.25259871621566,6.82095957237,"Above"
150,0.76,3700,156,95,251,0.000394203488178816,0.143884273185268,1758.34867358029,4.81739362624737,5.64842593429622e-05,0.0206167546601812,251.948614033598,0.690270175434515,6.97899720673125,"Above"
150,0.76,3700,1555,95,1650,0.00566257114676327,2.0668384685686,122.408560103682,0.335365918092278,0.00124028132483532,0.452702683564891,26.811327780554,0.0734556925494631,4.56555382506879,"Above"
150,0.76,10000,1.56,95,96.56,1.38588687931023e-06,0.000505848710948234,500147.011208398,1370.2657841326,6.54921076129017e-07,0.000239046192787091,236351.771341066,647.539099564564,2.11611281087741,"Above"
150,0.76,10000,15.6,95,110.6,1.38718504939852e-05,0.00506322543030459,49967.895837725,136.89834476089,1.95924460764245e-06,0.000715124281789494,7057.40957327586,19.3353686939065,7.08020348244168,"Above"
150,0.76,10000,156,95,251,0.000140034770257941,0.0511126911441484,4949.8219569553,13.5611560464529,1.892124023944e-05,0.00690625268739561,668.810826179047,1.8323584278878,7.40092977446836,"Above"
150,0.76,10000,1555,95,1650,0.00154785497018591,0.564967064117858,447.811451273559,1.22688068842071,0.000232822073988026,0.0849800570056294,67.3579843391756,0.184542422847056,6.64823117358503,"Above"
150,0.76,1e+05,1.56,95,96.56,1.37014779946752e-07,5.00103946805644e-05,5058922.7003782,13860.062192817,6.46754287804126e-08,2.36065315048506e-05,2387975.91720454,6542.39977316313,2.11849820759515,"Above"
150,0.76,1e+05,15.6,95,110.6,1.37027453405624e-06,0.000500150204930526,505845.480838147,1385.87802969355,1.90933501060259e-07,6.96907278869945e-05,70484.3053355422,193.1076858508,7.17671087811759,"Above"
150,0.76,1e+05,156,95,251,1.37154360164679e-05,0.00500613414601079,50537.7430019501,138.459569868356,1.80990153316328e-06,0.000660614059604596,6669.00698104066,18.2712520028511,7.57800121451724,"Above"
150,0.76,1e+05,1555,95,1650,0.000137992569856763,0.0503672879977184,5023.07610677471,13.761852347328,1.83697333959589e-05,0.00670495268952498,668.677806383648,1.83199399009219,7.5119527802793,"Above"
160,0.56,3700,1.56,95,96.56,4.93366148824178e-06,0.00180078644320825,140493.461542082,384.913593265977,2.42359620995488e-06,0.00088461261663353,69015.5621191949,189.083731833411,2.03567800113602,"Above"
160,0.56,3700,15.6,95,110.6,4.95127513274806e-05,0.0180721542345304,13999.3670716342,38.3544303332444,9.67313769783137e-06,0.00353069525970845,2735.008694442,7.49317450532054,5.11858229192591,"Above"
160,0.56,3700,156,95,251,0.000513717146518806,0.187506758479364,1349.27787646771,3.69665171634989,0.000101373141039406,0.037001196479383,266.256513724335,0.729469900614616,5.0675863572099,"Above"
160,0.56,3700,1555,95,1650,0.00965206568209128,3.52300397396332,71.813350985171,0.196748906808688,0.00435925017973231,1.59112631560229,32.4337166260827,0.088859497605706,2.21415731700079,"Above"
160,0.56,10000,1.56,95,96.56,1.77136816211363e-06,0.000646549379171474,391306.107552972,1072.07152754239,8.65196193350187e-07,0.000315796610572818,191127.153536247,523.636037085608,2.04736009673666,"Above"
160,0.56,10000,15.6,95,110.6,1.77363140202238e-05,0.00647375461738169,39080.6781933149,107.070351214561,3.32998901530059e-06,0.00121544599058471,7337.38864489238,20.1024346435408,5.32623799620036,"Above"
160,0.56,10000,156,95,251,0.000179669641409564,0.0655794191144908,3857.89816867219,10.5695840237594,3.31730634425877e-05,0.0121081681565445,712.297857892832,1.95150098052831,5.4161305216962,"Above"
160,0.56,10000,1555,95,1650,0.00207463244538508,0.757240842565554,334.10601579177,0.915358947374712,0.000447648287503205,0.16339162493867,72.0908352447673,0.197509137656897,4.63451442416213,"Above"
160,0.56,1e+05,1.56,95,96.56,1.74405438455279e-07,6.3657985036177e-05,3974343.84328376,10888.6132692706,8.49866542587827e-08,3.10201288044557e-05,1936672.32573879,5305.95157736654,2.05215089329459,"Above"
160,0.56,1e+05,15.6,95,110.6,1.74427342752097e-06,0.000636659801045156,397384.475176619,1088.72458952498,3.21915222733028e-07,0.000117499056297555,73339.4832591925,200.930091121075,5.41842480362459,"Above"
160,0.56,1e+05,156,95,251,1.74646789981754e-05,0.006374607834334,39688.5153533233,108.735658502256,3.12941162108397e-06,0.00114223524169565,7111.59370196471,19.4838183615472,5.58081873298788,"Above"
160,0.56,1e+05,1555,95,1650,0.000176307550200706,0.0643522558232577,3931.46623483155,10.7711403694015,3.19866225003457e-05,0.0116751172126262,713.266823702418,1.95415568137649,5.51191518262989,"Above"
160,0.76,3700,1.56,95,96.56,3.58954733710964e-06,0.00131018477804502,193101.557233698,529.045362284104,1.7018974796499e-06,0.000621192580072213,91554.4559546403,250.834125903124,2.10914428162151,"Above"
160,0.76,3700,15.6,95,110.6,3.5988583123025e-05,0.0131358328399041,19260.1964403672,52.7676614804581,5.27617598978386e-06,0.00192580423627111,2823.67843351329,7.7361052972967,6.82095957237,"Above"
160,0.76,3700,156,95,251,0.00036956577016764,0.134891506111189,1875.57191848564,5.13855320133053,5.2953993134027e-05,0.0193282074939199,268.745188302505,0.73628818713015,6.97899720673125,"Above"
160,0.76,3700,1555,95,1650,0.00530866045009057,1.93766106428306,130.56913077726,0.357723645965097,0.00116276374203311,0.424408765842086,28.598749632591,0.0783527387194273,4.56555382506879,"Above"
160,0.76,10000,1.56,95,96.56,1.29926894935334e-06,0.00047423316651397,533490.145288957,1461.6168364081,6.13988508870953e-07,0.000224105805737898,252108.556097137,690.708372868868,2.11611281087741,"Above"
160,0.76,10000,15.6,95,110.6,1.30048598381111e-05,0.00474677384091055,53299.0888935734,146.024901078283,1.8367918196648e-06,0.000670429014177651,7527.90354482759,20.6243932735002,7.08020348244168,"Above"
160,0.76,10000,156,95,251,0.000131282597116819,0.0479181479476391,5279.81008741898,14.4652331162164,1.7738662724475e-05,0.00647461189443339,713.398214590984,1.95451565641365,7.40092977446836,"Above"
160,0.76,10000,1555,95,1650,0.00145111403454929,0.529656622610492,477.66554802513,1.30867273431542,0.000218270694363774,0.0796688034427775,71.8485166284539,0.19684525103686,6.64823117358503,"Above"
160,0.76,1e+05,1.56,95,96.56,1.2845135620008e-07,4.68847450130291e-05,5396184.21373674,14784.0663390048,6.06332144816369e-08,2.21311232857975e-05,2547174.31168485,6978.55975804067,2.11849820759515,"Above"
160,0.76,1e+05,15.6,95,110.6,1.28463237567772e-06,0.000468890817122368,539568.512894024,1478.26989833979,1.79000157243993e-07,6.53350573940573e-05,75183.2590245783,205.981531574187,7.17671087811759,"Above"
160,0.76,1e+05,156,95,251,1.28582212654387e-05,0.00469325076188511,53906.9258687468,147.69020785958,1.69678268734057e-06,0.000619325680879308,7113.60744644337,19.4893354697079,7.57800121451724,"Above"
160,0.76,1e+05,1555,95,1650,0.000129368034240715,0.047219332497861,5357.94784722636,14.6793091704832,1.72216250587114e-05,0.00628589314642967,713.256326809225,1.954126922765,7.5119527802793,"Above"
170,0.56,3700,1.56,95,96.56,4.6434461065805e-06,0.00169485782890188,149274.302888462,408.970692845101,2.28103172701635e-06,0.000832576580360969,73329.0347516446,200.901465072999,2.03567800113602,"Above"
170,0.56,3700,15.6,95,110.6,4.66002365435112e-05,0.0170090863383816,14874.3275136113,40.7515822290722,9.10412959795894e-06,0.00332300730325501,2905.94673784462,7.96149791190307,5.11858229192591,"Above"
